batch,plaid_plate,error_type,error,Zfactor_expected,SSMD_expected,Zfactor_plaid,SSMD_plaid,Zfactor_rand,SSMD_rand,Zfactor_border,SSMD_border
0,plate_layout_10-10_02.npy,bowl-nl,0.09,0.13171283411017387,-3.93372900717004,0.10054577758515659,-3.8673249722677294,0.28075191646612985,-4.878415192661034,0.3970062485463165,-5.490664341070653
0,plate_layout_10-10_03.npy,bowl-nl,0.09,0.12850443522450106,-3.9143752770720015,0.17434830886105968,-4.085912545120008,0.15363989855246984,-3.9258729755265684,0.33715326518674227,-4.949105608986063
0,plate_layout_10-10_06.npy,bowl-nl,0.09,0.14057434186527684,-3.981479687277468,0.2780257370273619,-4.564275556782697,0.36237781575146644,-5.556326342402199,0.36314736642884515,-5.92305241685823
0,plate_layout_10-10_09.npy,bowl-nl,0.09,0.08983111962373291,-3.7466770357907735,0.01577393765179058,-3.5436874980094095,0.20675359445337405,-4.151441529875661,0.4249684593669132,-5.958267954671066
0,plate_layout_10-10_11.npy,bowl-nl,0.09,0.09399392452576971,-3.735621430131147,0.20963992355527483,-4.4249567789541,0.11559903127100113,-3.824331413265972,0.22487056117417537,-4.601777526624917
0,plate_layout_10-10_15.npy,bowl-nl,0.09,0.057844684067953955,-3.6410713789125735,-0.1845934193381502,-2.822289124760116,0.41455481841457964,-5.808317850846632,0.48180760118422217,-7.047007964052203
0,plate_layout_10-10_19.npy,bowl-nl,0.09,0.10741589433861298,-3.8054492082372424,0.30857781837652176,-4.838354796611136,0.013335416551627621,-3.3595047265330824,0.44215151640005934,-6.3371256083611085
0,plate_layout_10-10_20.npy,bowl-nl,0.09,0.04984075331012483,-3.5906949920656817,0.1400640930767788,-3.700621478322581,0.34518813029553674,-5.365066819551863,0.30365934027891217,-5.055809064760484
0,plate_layout_10-10_26.npy,bowl-nl,0.09,0.07974178004771326,-3.7148317749051087,-0.13123130158855223,-3.07314545860757,0.2372457721434038,-4.318068684280181,0.4026264729417587,-5.799693120881914
0,plate_layout_10-10_27.npy,bowl-nl,0.09,0.06925350664641383,-3.687031672777623,0.1260352307564211,-4.033331478867125,0.08909782080024009,-3.6616930969601484,0.42211585946512253,-5.749951855292142
0,plate_layout_10-10_28.npy,bowl-nl,0.09,0.1505121909950088,-3.9986157918085707,0.20813508650502188,-4.118314193716686,0.19124151222821684,-4.477067745023673,0.54981502744004,-7.839501383547977
