batch,plaid_plate,error_type,error,Zfactor_expected,SSMD_expected,Zfactor_plaid,SSMD_plaid,Zfactor_rand,SSMD_rand,Zfactor_border,SSMD_border
0,plate_layout_10-10_02.npy,bowl-nl,0.24,-0.4880939126428343,-2.204358852720422,-0.3578663253231271,-2.341145639382853,-0.1044711210767566,-2.9286520960013056,-0.029511170783357743,-3.2782408216349608
0,plate_layout_10-10_03.npy,bowl-nl,0.24,-0.5230126785243547,-2.153861475257738,-0.4631685922020221,-2.196941984937756,-0.347357987564753,-2.313971328637261,-0.07886622336323312,-3.250765681076311
0,plate_layout_10-10_06.npy,bowl-nl,0.24,-0.6034696753971882,-2.01866656997166,-0.1863393983320596,-2.6691708027765575,-0.3453505940121966,-2.3772315793703718,-0.0029732275340268455,-3.265963408920785
0,plate_layout_10-10_09.npy,bowl-nl,0.24,-0.5638188064436458,-2.132269915015129,-0.47979288414739973,-2.1557951992366706,-0.49279025831499057,-2.150938686956268,-0.40190723473196677,-2.496501159385255
0,plate_layout_10-10_11.npy,bowl-nl,0.24,-0.46190206371325737,-2.251824363148524,-0.35191070174219563,-2.3899826326114604,0.09346007527434641,-3.930556090150153,-0.13919170018913407,-2.9610395612293705
0,plate_layout_10-10_15.npy,bowl-nl,0.24,-0.6396072787708766,-2.0035431277438063,-1.1292305956403768,-1.521827828384917,-0.6923434579616172,-1.958673786886941,-0.11750542537374109,-2.995265900030893
0,plate_layout_10-10_19.npy,bowl-nl,0.24,-0.5621076658797866,-2.0886040155407835,-0.3077226350168154,-2.45841339201734,-0.6470579883096998,-1.9878839426583086,-0.1587576592799651,-2.880265694354759
0,plate_layout_10-10_20.npy,bowl-nl,0.24,-0.6346448129474251,-1.9882428189420587,-0.7057572811273598,-1.9314737537930853,-0.5606956126850036,-2.2352833881130745,0.0012424203025951375,-3.2858434980009377
0,plate_layout_10-10_26.npy,bowl-nl,0.24,-0.5629920122103746,-2.098459998719017,-0.7748931713779059,-1.816043122238216,-0.038318936681126514,-3.085178120043293,-0.13261017588415425,-2.939129153038472
0,plate_layout_10-10_27.npy,bowl-nl,0.24,-0.5587153834703229,-2.10440404483691,-0.21589057557920932,-2.6038088380989044,-0.5432157703497313,-2.1016031248340754,-0.06187939378629381,-3.1522915015237194
0,plate_layout_10-10_28.npy,bowl-nl,0.24,-0.5387393389714807,-2.114650966368377,-0.3406412143407358,-2.421029041454985,-0.32446908568674315,-2.633824854166347,-0.1882789062937762,-2.7550794297697574
0,plate_layout_10-10_30.npy,bowl-nl,0.24,-0.5833555852645971,-2.0556707273600674,-0.1283290985135226,-2.9650570273437102,-0.21178794240562326,-2.78054901185663,0.043914759217567156,-3.3384104772834045
0,plate_layout_10-10_34.npy,bowl-nl,0.24,-0.5298567743203857,-2.162879798294365,-0.3263936228593749,-2.4467975433780302,-0.3189486302109601,-2.536674495770775,0.18134377519946832,-4.496688619934782
0,plate_layout_10-10_35.npy,bowl-nl,0.24,-0.5495567656286646,-2.1119454680450884,-0.2803829698216609,-2.4998872078544974,-0.7225728072838222,-1.9067682215814978,0.04557029254841238,-3.4090440809632208
0,plate_layout_10-10_37.npy,bowl-nl,0.24,-0.5551608008813922,-2.117391898098461,-0.5868751539892676,-2.005629805859455,-0.12483394513821788,-3.131090112957146,-0.009139852583180952,-3.4071964179007157
0,plate_layout_10-10_38.npy,bowl-nl,0.24,-0.5228544306282497,-2.1534333477253504,-0.2347320083757729,-2.621711049943985,-0.3076300864642485,-2.4067486405059864,-0.25942098554545145,-2.6942348262505234
0,plate_layout_10-10_39.npy,bowl-nl,0.24,-0.5878429914430059,-2.0607031061799868,-0.36618609002727354,-2.50975603330187,-0.5818988118977138,-2.0117792008931605,0.1119101222027048,-3.777772103805367
