batch,plaid_plate,error_type,error,Zfactor_expected,SSMD_expected,Zfactor_plaid,SSMD_plaid,Zfactor_rand,SSMD_rand,Zfactor_border,SSMD_border
0,plate_layout_10-10_02.npy,bowl-nl,0.21,-0.42499923524386785,-2.359750302217982,-0.4362925396690358,-2.321804634115128,-0.2117469655801223,-2.711387113568865,-0.24058560823172437,-2.780046373373171
0,plate_layout_10-10_03.npy,bowl-nl,0.21,-0.48697144823746474,-2.2316461615245697,-0.4392771467315173,-2.3180147163607967,0.020675431482017448,-3.389014376275271,-0.13915555521885103,-3.1449635925472954
0,plate_layout_10-10_06.npy,bowl-nl,0.21,-0.5298816866444522,-2.1655249968622323,-0.2824392378925642,-2.563535755033078,-0.7443595387101742,-1.8927625467416875,-0.04160158295607763,-3.2114118291290334
0,plate_layout_10-10_09.npy,bowl-nl,0.21,-0.528266540828735,-2.1703322195517933,-0.4217935883668533,-2.30438633211329,-0.2037424103693537,-3.0371437210230905,-0.12599356395901307,-3.0153740579502695
0,plate_layout_10-10_11.npy,bowl-nl,0.21,-0.4298214090994632,-2.3299973788503383,-0.3317802201667348,-2.5188969933486973,-0.2272787492827475,-2.848758854870291,0.029965470810300432,-3.5107868138517477
0,plate_layout_10-10_15.npy,bowl-nl,0.21,-0.5227459542388291,-2.165785593444761,-0.845639845837608,-1.7785980638298333,-0.5021932351814815,-2.1771822410642248,0.09582046224748608,-3.714477739446831
0,plate_layout_10-10_19.npy,bowl-nl,0.21,-0.4821873487627355,-2.2614660041583114,-0.2625010894191291,-2.669407388209247,-0.07808247365178489,-3.1891042112040897,-0.11742741341663887,-3.085765123495677
0,plate_layout_10-10_20.npy,bowl-nl,0.21,-0.4084052190441336,-2.3445536684425625,-0.5257049565581644,-2.179797300967013,-0.34592576287529275,-2.452785817886133,-0.25703691510605786,-2.6763657515867463
0,plate_layout_10-10_26.npy,bowl-nl,0.21,-0.4097782664937446,-2.2946409923733273,-0.6591332015239897,-1.908207682931111,-0.7961438138166801,-1.8136186168562094,0.10509554117627973,-3.651180161641126
0,plate_layout_10-10_27.npy,bowl-nl,0.21,-0.4471482955959567,-2.3032318246590475,-0.08528507912008498,-2.879637114556614,-0.016717031187771125,-3.2509800900146573,0.23168442888322527,-4.35188660073043
0,plate_layout_10-10_28.npy,bowl-nl,0.21,-0.5031564672631426,-2.1923677363142455,-0.2538839532322643,-2.5276560345884755,0.4856350463467197,-7.122490659791486,0.05138712243500532,-3.625491030439725
0,plate_layout_10-10_30.npy,bowl-nl,0.21,-0.48958381313387855,-2.207966384064604,-0.09791818039395861,-3.014750078097063,-0.07307814502766807,-3.003893284992749,0.23070204073007006,-4.436201830879804
0,plate_layout_10-10_34.npy,bowl-nl,0.21,-0.41003472654411643,-2.3552942418472846,-0.2593009685060501,-2.577906463422795,-0.41432683711453744,-2.407351534211135,-0.04134180998510173,-3.2279133231555357
0,plate_layout_10-10_35.npy,bowl-nl,0.21,-0.500958045109541,-2.1850862057051694,-0.15327835613645457,-2.735714283179591,-0.7410609338960545,-1.8686287450126378,-0.02327299291412377,-3.3378392184856494
0,plate_layout_10-10_37.npy,bowl-nl,0.21,-0.4229092868783504,-2.322608487504518,-0.5424058078422633,-2.1499027221889415,-0.3889970308837054,-2.4751127214720063,-0.03520478246375758,-3.3533498450066874
0,plate_layout_10-10_38.npy,bowl-nl,0.21,-0.39488641807697755,-2.369623869076362,-0.18184295986420684,-2.789595291180335,-0.26708140539369407,-2.552674588643796,0.2024442712824609,-4.312764216775573
0,plate_layout_10-10_39.npy,bowl-nl,0.21,-0.43738549659061854,-2.2689301667495214,-0.20554247120961522,-2.765405245379784,0.020276553133830144,-3.2505934045279763,-0.3086692231860766,-2.6112304424944934
0,plate_layout_10-10_25.npy,bowl-nl,0.21,-0.3491989178880559,-2.4249525558855516,-0.04533585369919457,-3.2159439189719072,-0.4290615931897592,-2.2833759002474765,0.10931884631088173,-3.779208792166776
0,plate_layout_10-10_17.npy,bowl-nl,0.21,-0.42011576383637905,-2.366977997555801,-0.014526932607735077,-3.6936567893619308,-0.33939500460232663,-2.5626145641423506,-0.14528709770190873,-3.097749559247241
0,plate_layout_10-10_33.npy,bowl-nl,0.21,-0.47346412561940343,-2.2198304739626655,-0.45095685849979317,-2.3503490560174614,-0.06055446947170817,-3.4898103057661523,0.29624484211136415,-4.953232478814826
0,plate_layout_10-10_05.npy,bowl-nl,0.21,-0.4885429445979659,-2.2198279926929434,-0.20265212617417894,-2.830867612285945,-0.5722124046344859,-2.096764697755236,0.01953913819129527,-3.3449853435057806
0,plate_layout_10-10_31.npy,bowl-nl,0.21,-0.3849457211406706,-2.394054384947215,-0.5472362635535049,-2.134911472719905,-0.37571794475657083,-2.3918489463517654,0.11378562553278371,-3.9980588661232144
0,plate_layout_10-10_18.npy,bowl-nl,0.21,-0.4691497290065889,-2.2208182619150643,-0.341261479941698,-2.4274517970384015,-0.13144419804239726,-2.9411675102586528,-0.07372653449655764,-3.141227226554269
0,plate_layout_10-10_04.npy,bowl-nl,0.21,-0.4571025109451745,-2.275105090884071,-0.8029511952196795,-1.7915899688897505,-0.10537245073473578,-2.9097667862571894,-0.13520577306899884,-3.2041318505843224
0,plate_layout_10-10_21.npy,bowl-nl,0.21,-0.4576288165201754,-2.268963625090869,-0.6223759539642828,-2.0279848429371397,-0.08989877313892558,-3.042932957063293,0.022580554924346297,-3.4495034405041993
0,plate_layout_10-10_14.npy,bowl-nl,0.21,-0.40867244579359596,-2.328906786270215,-0.32368330801931045,-2.522201797352166,-0.23827485008291838,-2.753780193800356,-0.05925222916931294,-3.0240231299759355
0,plate_layout_10-10_13.npy,bowl-nl,0.21,-0.43518940379943993,-2.284342770398025,-0.27941064178547226,-2.663577341392868,-0.39692571601662263,-2.253806586385937,-0.045545578397792275,-3.2842066186279264
0,plate_layout_10-10_08.npy,bowl-nl,0.21,-0.4982719025809361,-2.183448093073981,-0.2532665131711198,-2.6269024939573957,-0.2412513082001293,-2.6235998855866556,-0.12389720167810192,-2.937461533714522
0,plate_layout_10-10_29.npy,bowl-nl,0.21,-0.5168559089757323,-2.155766956160394,-0.18860948865524474,-2.89732609219203,-0.2962463236286741,-2.537743501565677,-0.03478443227877581,-3.2471224246115082
0,plate_layout_10-10_32.npy,bowl-nl,0.21,-0.45774639247523785,-2.2543602236497997,-0.4988188525220656,-2.0738686419129895,-0.5796099453691079,-2.017635802966904,0.2409329955897025,-4.31171961161101
0,plate_layout_10-10_22.npy,bowl-nl,0.21,-0.38464602909209034,-2.390566612398561,-0.4020869706364558,-2.3424697644127437,-0.7934712608851406,-1.8300206064571116,0.02523373404775786,-3.604866861348404
0,plate_layout_10-10_16.npy,bowl-nl,0.21,-0.5101908177644521,-2.189235871945372,-0.7658138299900443,-1.8561552664677017,-0.6787500512933435,-2.0592200316405727,-0.23071446157728115,-2.665175323059833
0,plate_layout_10-10_23.npy,bowl-nl,0.21,-0.5155409228993353,-2.1703482450449423,-0.4846718458739834,-2.358900324494493,-0.43812839192160524,-2.2304597469872105,0.07441020250146346,-3.6568034728254006
0,plate_layout_10-10_10.npy,bowl-nl,0.21,-0.4406286596751148,-2.3154260628625596,-0.2535838352582418,-2.557681004065138,0.11858713942760712,-4.181107753491123,0.03587143711461416,-3.5045366896026757
0,plate_layout_10-10_01.npy,bowl-nl,0.21,-0.5061366317326279,-2.160436026406525,-0.15236880474920045,-2.7450709543428333,-0.036363488303563285,-3.087803499593895,0.2678449492124705,-4.648927888576129
0,plate_layout_10-10_24.npy,bowl-nl,0.21,-0.35755002695178995,-2.4439996782073883,-0.4737084222566621,-2.234117965957832,-0.01259288669839731,-3.4082024745653325,-0.1099419905230401,-3.0062934008862765
0,plate_layout_10-10_36.npy,bowl-nl,0.21,-0.47760747664134273,-2.2618356697323945,-0.5028187647318494,-2.2295368065199432,-0.45925283571976294,-2.2668259277028335,0.07336998338214995,-3.623196606732084
0,plate_layout_10-10_12.npy,bowl-nl,0.21,-0.4762738275930536,-2.2089538201735013,-0.21892408045591005,-2.74105386138881,-0.34208723878002534,-2.5560643637988267,0.0378800252037057,-3.4201779083455053
0,plate_layout_10-10_07.npy,bowl-nl,0.21,-0.5013836009264294,-2.2079236020981488,-0.448307410577625,-2.2976213474217935,-0.3967152971976484,-2.3403547270851943,-0.057441540123259305,-3.263716418901062
0,plate_layout_10-10_40.npy,bowl-nl,0.21,-0.4607474818115529,-2.2749953104397496,-0.3940001913181328,-2.3040767517535907,-0.6223659927243739,-1.9502881336992377,-0.14291003518945433,-3.1395652268369876
1,plate_layout_10-10_02.npy,bowl-nl,0.21,-0.41201937193931193,-2.339196380900566,-0.5405714128172407,-2.269410627239086,-0.12646023264232853,-2.919441543372571,0.08680198197835287,-3.8282849952575524
1,plate_layout_10-10_03.npy,bowl-nl,0.21,-0.47776936020229965,-2.246292190173919,-0.45594234250694177,-2.2875228444722246,-0.41331398528931773,-2.2852862264243456,-0.15613637181586304,-2.9175259297151883
1,plate_layout_10-10_06.npy,bowl-nl,0.21,-0.4649491259809204,-2.23924478080768,-0.19895022003506035,-2.6682094343849476,-0.7301496571448216,-1.8378986365468557,0.3089394703272491,-4.92050706739839
1,plate_layout_10-10_09.npy,bowl-nl,0.21,-0.47014231372197757,-2.2381098103818644,-0.331316043618642,-2.4079277409736166,-0.4255835418508933,-2.283769828166237,-0.05766046119721602,-3.1861463817728293
1,plate_layout_10-10_11.npy,bowl-nl,0.21,-0.5103560698056424,-2.1876115572043084,-0.3863504692137607,-2.4906166563149386,-0.17450649152954245,-2.8003480592005743,-0.05671481616625229,-3.1692799672138445
1,plate_layout_10-10_15.npy,bowl-nl,0.21,-0.575191280999628,-2.0728273512263833,-0.9170009603364924,-1.6728142038886653,-0.3066959311353059,-2.4549239652628843,-0.08549390483638031,-2.9346611775816633
1,plate_layout_10-10_19.npy,bowl-nl,0.21,-0.43496105751906167,-2.3115923008121912,-0.21347814816875776,-2.7300668396014984,-0.41906414876514897,-2.3376850753286327,0.07890510891309488,-3.483002521101392
1,plate_layout_10-10_20.npy,bowl-nl,0.21,-0.4548689608074583,-2.2573538586088513,-0.5958207428365039,-2.138212928907444,-0.6421055868928778,-1.9245783328770938,-0.07057084143302883,-3.062810710459273
