batch,plaid_plate,error_type,error,Zfactor_expected,SSMD_expected,Zfactor_plaid,SSMD_plaid,Zfactor_rand,SSMD_rand,Zfactor_border,SSMD_border
0,plate_layout_10-10_02.npy,bowl-nl,0.23,-0.4558302711567592,-2.2603769469227704,-0.3262792497257714,-2.337457333663274,-0.6637080533874227,-1.9670908351578955,-0.004381748576785638,-3.399780118513011
0,plate_layout_10-10_03.npy,bowl-nl,0.23,-0.5208360176167834,-2.173189508673862,-0.37370525136429733,-2.3669041684750702,-0.46098305875200074,-2.4915381102993863,-0.08641573277655046,-3.2193683094189605
0,plate_layout_10-10_06.npy,bowl-nl,0.23,-0.49717316950346047,-2.1813041535157076,-0.17055994792571272,-2.6590894639779714,0.04983108274443404,-3.341712743650514,0.04142837356017404,-3.4100015561292687
0,plate_layout_10-10_09.npy,bowl-nl,0.23,-0.5871608370929422,-2.0496190101388745,-0.40680713946373825,-2.3233816834397034,-0.2744843089106319,-2.5200408915137467,0.051935272078374006,-3.4479674496105277
0,plate_layout_10-10_11.npy,bowl-nl,0.23,-0.5601016812624753,-2.10219965700162,-0.38825731371098726,-2.391412676835267,-0.3838522550203438,-2.4162979885263813,0.009820641674383013,-3.2834079403136194
0,plate_layout_10-10_15.npy,bowl-nl,0.23,-0.5435187408802966,-2.115218384641114,-0.8810475812515539,-1.6897781680582857,-0.07732118851456882,-3.0921864342785397,-0.19157099882297257,-2.673617327284338
0,plate_layout_10-10_19.npy,bowl-nl,0.23,-0.6164751132404531,-2.0378121292118916,-0.22065880937909488,-2.6676886055482205,-0.9232303732957692,-1.6696518636232174,-0.2367968326208063,-2.7643961280896
0,plate_layout_10-10_20.npy,bowl-nl,0.23,-0.5081800821021136,-2.208995543600354,-0.688049439694234,-1.9962272863727966,-0.32082356441649673,-2.5205236173383767,-0.17417311839476768,-2.897023270310308
0,plate_layout_10-10_26.npy,bowl-nl,0.23,-0.5138695896890282,-2.202743293952703,-0.8250816236623768,-1.8263713235312469,-0.3399602078725701,-2.423869293550817,-0.05470763376409438,-3.0982842431833113
0,plate_layout_10-10_27.npy,bowl-nl,0.23,-0.5317128899376151,-2.1667970197530604,-0.18095717652900323,-2.690652518810038,0.047617200238570856,-3.385979818259512,0.01532574202504966,-3.4252630850705432
0,plate_layout_10-10_28.npy,bowl-nl,0.23,-0.455547656202691,-2.2571072676769544,-0.36964834578278016,-2.4361507717168647,-0.7253630957749977,-1.8439440690487572,0.015070800462954947,-3.2253316007478365
0,plate_layout_10-10_30.npy,bowl-nl,0.23,-0.4967137735934237,-2.176903508978092,-0.06702046339159562,-3.0217604852505273,-0.4409085454013888,-2.204153866828115,-0.014056300808886979,-3.229917279160724
0,plate_layout_10-10_34.npy,bowl-nl,0.23,-0.5117491954716484,-2.166786639576279,-0.2800588352000264,-2.51086506242021,-0.40259299033608764,-2.2418253828752754,-0.14602462622620815,-2.811822748934901
0,plate_layout_10-10_35.npy,bowl-nl,0.23,-0.5639487349708883,-2.0912991942599306,-0.23735776546688125,-2.569860702835321,-0.6015393569981253,-2.005480907174972,-0.09752522809872288,-3.0776615538125665
0,plate_layout_10-10_37.npy,bowl-nl,0.23,-0.46134090428310737,-2.2395676638753277,-0.529750279771422,-2.0742424661090055,-0.5077730911236142,-2.279705474686362,-0.1141049851239937,-2.891659610371984
0,plate_layout_10-10_38.npy,bowl-nl,0.23,-0.6654628223986461,-1.9721749070295154,-0.2370214421937995,-2.86843013002095,0.07257729428374848,-3.7251324077004124,0.010505357184665276,-3.226894532739528
0,plate_layout_10-10_39.npy,bowl-nl,0.23,-0.5598597071334892,-2.09714891236974,-0.30882749848762203,-2.641321108982601,-0.6905635271188693,-1.8489931953082088,-0.0650378071598432,-3.167020837263332
0,plate_layout_10-10_25.npy,bowl-nl,0.23,-0.5669651077617155,-2.10833080524984,-0.05610051567642271,-3.157204015722581,-0.6143502648903805,-2.037453186897771,-0.27184267122001193,-2.6261711639328533
0,plate_layout_10-10_17.npy,bowl-nl,0.23,-0.44716359760349467,-2.278472743843174,0.05881986719025434,-3.646379962792292,-0.4417127655888866,-2.174380868881545,0.11882193585684886,-3.856022031720825
0,plate_layout_10-10_33.npy,bowl-nl,0.23,-0.5243936315164737,-2.146107459214801,-0.4984912556831047,-2.2501675905116802,-0.24984206999304526,-2.6133790765663423,0.17677200905614732,-4.0031800908698045
0,plate_layout_10-10_05.npy,bowl-nl,0.23,-0.4627317879099109,-2.2570953001011005,-0.18954912457738682,-2.7664536806861793,-0.32414052376600067,-2.575107180408097,-0.1870432083611009,-2.9219204166933723
0,plate_layout_10-10_31.npy,bowl-nl,0.23,-0.5714769171879783,-2.0760099912848373,-0.5951006679904365,-2.0145190125936465,0.19414130476539337,-4.193801109623308,0.18087055092348492,-4.139128546031089
0,plate_layout_10-10_18.npy,bowl-nl,0.23,-0.4939439128059324,-2.176447433694642,-0.24405097809287546,-2.4901704293807283,-0.307375545574085,-2.5227768279418963,0.18579921677395828,-3.9996344130413783
0,plate_layout_10-10_04.npy,bowl-nl,0.23,-0.6054143467081587,-2.0622534704461244,-0.8588719329234467,-1.7467338203712806,-0.8162552346811627,-1.7504222957385072,-0.04885247332910159,-3.3208349635226733
0,plate_layout_10-10_21.npy,bowl-nl,0.23,-0.5214487761624893,-2.1771152000490708,-0.5718164407319832,-2.051458555045516,-0.290397079097618,-2.6726049728388794,-0.0510786482524368,-3.193013616754962
0,plate_layout_10-10_14.npy,bowl-nl,0.23,-0.49827012687895733,-2.1818081181246685,-0.3362102927886663,-2.560393013133959,-0.19858303363484642,-2.671151873803249,0.1184590410816222,-3.7757208798092097
0,plate_layout_10-10_13.npy,bowl-nl,0.23,-0.5077556257597151,-2.2037765128486178,-0.26072844243178417,-2.556004062445501,-0.7515279912388373,-2.1227772420640547,-0.09892701093341505,-2.836667116319185
0,plate_layout_10-10_08.npy,bowl-nl,0.23,-0.5199901290450863,-2.151710351417712,-0.44706907949728514,-2.2691519572075736,-0.692261130450385,-1.8723640409847733,-0.05477233895362854,-3.1102279112783466
0,plate_layout_10-10_29.npy,bowl-nl,0.23,-0.4730356704309804,-2.2139670163390677,-0.22992006548590527,-2.7266081900433883,-0.24660418991407695,-2.6295780049389705,0.1702581734454307,-4.056605893897268
0,plate_layout_10-10_32.npy,bowl-nl,0.23,-0.5234730543593034,-2.142712148048831,-0.6645079586295597,-1.9198751752842915,-0.33964866339683564,-2.362923959917229,0.01286238669704265,-3.4337851230985796
