batch,plaid_plate,error_type,error,Zfactor_expected,SSMD_expected,Zfactor_plaid,SSMD_plaid,Zfactor_rand,SSMD_rand,Zfactor_border,SSMD_border
0,plate_layout_10-10_02.npy,bowl-nl,0.02,0.6419402325810412,-11.036858465859959,0.7172510217042576,-13.57875362005781,0.7233254196874315,-14.26511848522955,0.6878486455472546,-13.55053229482986
0,plate_layout_10-10_03.npy,bowl-nl,0.02,0.6536326873380589,-11.672882095482711,0.6258064389266988,-11.317762915519774,0.7009399675130266,-13.936695361568175,0.7401053086230905,-15.048177308491809
0,plate_layout_10-10_06.npy,bowl-nl,0.02,0.6204115673173256,-10.348444491193037,0.6741050785391601,-12.451163606802902,0.6198249847951136,-9.84816695643235,0.7278756517713413,-14.947267530389855
0,plate_layout_10-10_09.npy,bowl-nl,0.02,0.6515568677846162,-11.303598521005586,0.6414035721823743,-10.841821404144223,0.5685015127073412,-8.924673734755249,0.744065413412845,-16.223957673154562
0,plate_layout_10-10_11.npy,bowl-nl,0.02,0.6248695402595447,-10.639357239393565,0.7357700663881431,-15.539102016817319,0.7151774205082593,-12.521317710484068,0.6690443381159275,-12.20489862166114
0,plate_layout_10-10_15.npy,bowl-nl,0.02,0.6429136470004213,-11.117742141222312,0.5696721558491606,-9.352435082709048,0.6913026916532243,-13.68687754700604,0.6843085676755118,-13.274944679317256
0,plate_layout_10-10_19.npy,bowl-nl,0.02,0.6442024480758888,-11.268685830291844,0.6982766153557682,-13.702556634401093,0.7252563346907903,-14.43214668185222,0.7433648941317994,-16.072009323513175
0,plate_layout_10-10_20.npy,bowl-nl,0.02,0.6453216573184193,-10.99086788259024,0.6325761118850981,-10.064703322876529,0.6760202640758844,-12.099682014557168,0.7596335157221692,-16.876489624205945
0,plate_layout_10-10_26.npy,bowl-nl,0.02,0.6275746564271967,-10.678144636139676,0.6190534867952007,-10.147746203904429,0.6027771117885331,-9.612777267022182,0.7097183642472542,-14.31115478048202
0,plate_layout_10-10_27.npy,bowl-nl,0.02,0.6517446796512796,-11.412297698327533,0.7215461882728704,-13.488061088366264,0.6846476572586868,-12.46045060871242,0.8049563826975606,-20.801246364887362
0,plate_layout_10-10_28.npy,bowl-nl,0.02,0.6475486388314706,-11.272699726399201,0.6350668628734135,-10.069537380361247,0.7304331078199051,-14.415383733563349,0.7270220467461419,-15.365559994176309
0,plate_layout_10-10_30.npy,bowl-nl,0.02,0.6608766580464727,-11.611205437204632,0.657132275560804,-11.998620455836562,0.6774552477845286,-12.229505148693658,0.6805235591025671,-11.849822933660736
0,plate_layout_10-10_34.npy,bowl-nl,0.02,0.6313930754285586,-10.649622106460523,0.7161738817480369,-14.621559983034581,0.6427027230742072,-11.074139794712234,0.7166755918510463,-14.922821106738695
0,plate_layout_10-10_35.npy,bowl-nl,0.02,0.6473823491265333,-11.323792226882414,0.6593768944646923,-12.42433049750143,0.7403912297318566,-15.634537739981006,0.758859181500964,-16.431397536752606
0,plate_layout_10-10_37.npy,bowl-nl,0.02,0.6338909842634615,-10.635845269532448,0.6142991462955121,-9.817423462129286,0.7062207798730755,-13.684224144617293,0.7311820485144667,-14.81743643474611
0,plate_layout_10-10_38.npy,bowl-nl,0.02,0.6663702598833361,-11.805060516800237,0.7160549632907718,-13.857488368125928,0.6889127997533748,-11.487938713535945,0.7524659549073509,-16.15249782732999
0,plate_layout_10-10_39.npy,bowl-nl,0.02,0.6282451742230636,-10.536565738133508,0.6803238167385924,-12.521127745455077,0.6669794399131803,-12.154502320998024,0.6921630560339319,-13.134147323062601
0,plate_layout_10-10_25.npy,bowl-nl,0.02,0.6456742564776662,-11.250381263883138,0.6890797344141084,-13.56898109767764,0.6934210619661891,-11.821829434989102,0.8017047802908353,-20.52862028993032
0,plate_layout_10-10_17.npy,bowl-nl,0.02,0.6451525846455971,-11.03269413835017,0.7159674571960389,-14.844993922121885,0.6508018160718843,-11.163661232491231,0.706193035386161,-13.162109838167723
0,plate_layout_10-10_33.npy,bowl-nl,0.02,0.6592854855157784,-11.596821951578148,0.7203477909457588,-14.236396987795008,0.607147210335431,-10.020586724600456,0.7094430946204564,-14.360914684913247
0,plate_layout_10-10_05.npy,bowl-nl,0.02,0.6442827749198212,-11.238017744952701,0.692291268420157,-12.9876171852757,0.695640336672182,-12.280644899538576,0.6944962575096276,-13.491988311811243
0,plate_layout_10-10_31.npy,bowl-nl,0.02,0.6388197103337523,-10.925873074917448,0.6562803088386014,-10.85358173116772,0.7028319898247377,-14.196575823563608,0.748085619946969,-15.712056326327994
0,plate_layout_10-10_18.npy,bowl-nl,0.02,0.64305328385588,-10.983713065097811,0.648997861190316,-10.765606225545485,0.6594508623108049,-11.135583932026726,0.7297777394798279,-13.617316538308106
