batch,plaid_plate,error_type,error,Zfactor_expected,SSMD_expected,Zfactor_plaid,SSMD_plaid,Zfactor_rand,SSMD_rand,Zfactor_border,SSMD_border
0,plate_layout_10-10_02.npy,bowl-nl,0.18,-0.27840556198833855,-2.628864500198136,-0.2758238441653287,-2.581429796622379,-0.3028771736279574,-2.6088128290170505,0.23851969981053955,-4.4687374436239695
0,plate_layout_10-10_03.npy,bowl-nl,0.18,-0.2506336986159663,-2.6661016865168756,-0.270833031299611,-2.6326593854809994,-0.15873315495759943,-3.101129242067596,0.12876558926915638,-4.066564411383494
0,plate_layout_10-10_06.npy,bowl-nl,0.18,-0.33668439660021465,-2.4908171320761894,-0.048426294802272896,-3.049598966936566,-0.2507146322532452,-2.649995576438625,0.008165176466791602,-3.3595733064080546
0,plate_layout_10-10_09.npy,bowl-nl,0.18,-0.3196060751085885,-2.50494058423694,-0.3113309184789801,-2.490021383368362,-0.3183113833340856,-2.575237928254346,-0.0037572567054413586,-3.4369035144324114
0,plate_layout_10-10_11.npy,bowl-nl,0.18,-0.34208884095115666,-2.449430385850445,-0.1794619543951581,-2.820119710205556,-0.40105791056796214,-2.3919895914096316,-0.02485506969010509,-3.390658089091638
0,plate_layout_10-10_15.npy,bowl-nl,0.18,-0.3561481506182771,-2.4132385880586114,-0.752007252057268,-1.817783017229926,-0.37596266254107613,-2.3413623958803575,-0.005571852037592251,-3.3349844389847845
0,plate_layout_10-10_19.npy,bowl-nl,0.18,-0.3453135054521561,-2.458657881731904,-0.143637418890588,-3.017679153916983,-0.3271509086149875,-2.543379755107929,0.16862089448652606,-3.990774603934672
0,plate_layout_10-10_20.npy,bowl-nl,0.18,-0.3072078490242969,-2.509409728058042,-0.345271378656715,-2.379865105119761,-0.49285481976266343,-2.235311522917133,0.11577779624228801,-3.704077858907885
0,plate_layout_10-10_26.npy,bowl-nl,0.18,-0.33329603304920496,-2.4484274412013747,-0.4677197930362904,-2.1958668204491962,-0.16751270405655183,-2.729942404297475,0.04260660977126096,-3.3197238041599095
0,plate_layout_10-10_27.npy,bowl-nl,0.18,-0.3057795761881179,-2.5546292624962534,-0.2603570953798333,-2.801250838754036,-0.3065831623894837,-2.613082227878044,0.057387317315659825,-3.9361134261217674
0,plate_layout_10-10_28.npy,bowl-nl,0.18,-0.32981662616744156,-2.4867617020384474,-0.21463605126576857,-2.647754186957729,-0.2080211903757625,-2.730805242371069,-0.023290959934304745,-3.4212920127718314
0,plate_layout_10-10_30.npy,bowl-nl,0.18,-0.2859591921028264,-2.5311785801092026,0.007508102432812969,-3.357489773723702,-0.33127732470920646,-2.4307628272323436,0.28006873374586005,-4.49302076174813
0,plate_layout_10-10_34.npy,bowl-nl,0.18,-0.3232266791549365,-2.517666006897728,-0.1613339180581046,-2.7462855230723595,-0.24245663670553563,-2.8413167308125713,-0.002888656917145349,-3.4542775134511814
