batch,plaid_plate,error_type,error,Zfactor_expected,SSMD_expected,Zfactor_plaid,SSMD_plaid,Zfactor_rand,SSMD_rand,Zfactor_border,SSMD_border
0,plate_layout_10-10_02.npy,bowl-nl,0.11,-0.006889208926901702,-3.3006750214736678,0.02511663786201923,-3.485224374759724,-0.028484091651754362,-3.130302329551103,0.28187027672629494,-4.637394091606179
0,plate_layout_10-10_03.npy,bowl-nl,0.11,-0.0643902478652294,-3.1702318541867722,0.014254875632816244,-3.4641352026278875,-0.0356812088253875,-3.235166585937598,0.36393477648046313,-5.429102053129718
0,plate_layout_10-10_06.npy,bowl-nl,0.11,-0.0014993509663387972,-3.3827133645839025,0.1149459469271169,-3.7625954086662343,0.09101851162666652,-3.6846935035466184,0.19442088209038688,-4.621741170730272
0,plate_layout_10-10_09.npy,bowl-nl,0.11,-0.07039103013794912,-3.1445343480151755,0.057695689225624736,-3.6062599873236905,-0.016631420697760246,-3.202049515855206,0.2952887392094734,-5.0769754465274
0,plate_layout_10-10_11.npy,bowl-nl,0.11,0.060720498875434625,-3.598680263089259,0.14293217016123605,-3.999017353289276,0.26353567146636736,-5.027158511991247,0.32362194071591577,-5.049584666410317
0,plate_layout_10-10_15.npy,bowl-nl,0.11,-0.0386816671760315,-3.2176849705866797,-0.3488783419643884,-2.4807973093094864,0.004830617632639256,-3.643492535990695,0.11191833159239917,-3.7769354536688353
0,plate_layout_10-10_19.npy,bowl-nl,0.11,0.009029547198236565,-3.419995904711339,0.20981405010678422,-4.203898801392134,0.008440514565555834,-3.340389244312527,0.5443611762472909,-8.181713675250457
0,plate_layout_10-10_20.npy,bowl-nl,0.11,0.030847645120170686,-3.4773851801569657,-0.044457178785693996,-3.1423738342985366,0.34016432600376845,-5.326282276264585,0.24256800550934265,-4.623152078141003
0,plate_layout_10-10_26.npy,bowl-nl,0.11,-0.03481326719210198,-3.2596521826324043,-0.12319364110950293,-2.8695562668260943,0.03661474714501589,-3.544239711201758,0.38064674540736443,-5.550329801776818
0,plate_layout_10-10_27.npy,bowl-nl,0.11,-0.016591828985786705,-3.279155536775016,0.10490521228510652,-3.7131257509687794,-0.01951884637981216,-3.197049176575697,0.38818151390943534,-5.495633229957382
0,plate_layout_10-10_28.npy,bowl-nl,0.11,-0.012461244318710873,-3.367212469037178,0.13997307996591146,-3.926465750716388,-0.20878223559333664,-2.6676762537203143,0.5407351531509859,-8.082411988647216
0,plate_layout_10-10_30.npy,bowl-nl,0.11,-0.038839685238160504,-3.2541812034397024,0.18211829244844024,-4.224442661409381,0.11441630081619225,-3.944675870484276,0.29295376773610293,-5.01916518614515
0,plate_layout_10-10_34.npy,bowl-nl,0.11,-0.0247435430964269,-3.301326438203313,0.05173681496371474,-3.618898743822967,0.22233301650278303,-4.481035741820509,0.2764783505720595,-5.123037900350924
0,plate_layout_10-10_35.npy,bowl-nl,0.11,0.04939408450652971,-3.5758646096475233,0.1905178417933504,-4.011675736810906,0.10977813518150314,-3.855446725579283,0.28031192483959244,-4.969228161127144
0,plate_layout_10-10_37.npy,bowl-nl,0.11,0.011737901672466244,-3.3934090404704027,-0.12214242606240844,-3.0165500719567904,-0.015461813436346006,-3.23897253436461,0.3497971033883037,-5.001015600188612
0,plate_layout_10-10_38.npy,bowl-nl,0.11,0.021008408200895112,-3.428070368848317,0.18084793348888573,-4.227626102321658,0.27710578731698854,-4.935608709761332,0.261026544466718,-4.6156499910548625
0,plate_layout_10-10_39.npy,bowl-nl,0.11,-0.054911627463777535,-3.1863418751593544,0.19822265738101175,-4.1993332274239625,-0.11818631228332421,-2.9281533726695055,0.35357304858126404,-5.359083223876143
0,plate_layout_10-10_25.npy,bowl-nl,0.11,0.02404538782270782,-3.4463521401853283,0.2397629311568984,-4.559818676812305,-0.10623792065861459,-3.0301918579844824,0.44759872342498774,-6.622628530275171
0,plate_layout_10-10_17.npy,bowl-nl,0.11,0.015441329401795656,-3.4484239092703812,0.3463469439877195,-5.455920263490612,0.18568214305407227,-4.206235587047496,0.27115797666667363,-4.945095962252851
0,plate_layout_10-10_33.npy,bowl-nl,0.11,0.017699440206988104,-3.4334610549488946,-0.11660120128846585,-3.2384063515225585,-0.16217277079654147,-2.8259834949439844,0.2653479593254351,-4.545955635210205
0,plate_layout_10-10_05.npy,bowl-nl,0.11,-0.007558959297477852,-3.3325513071784405,0.18253938818527393,-4.235355168185014,0.036990450497573435,-3.5155708105374934,0.3949470488891754,-5.639777537268062
0,plate_layout_10-10_31.npy,bowl-nl,0.11,-0.0531886061077087,-3.161582535212257,-0.08328336020148419,-3.0241430168954,0.24663736891410049,-4.680163252612548,0.2924610122489534,-4.891102988302214
0,plate_layout_10-10_18.npy,bowl-nl,0.11,-0.046014441296727604,-3.1956205046612554,0.014727513353467225,-3.459774399324988,-0.1912609068867117,-2.729372942027985,0.3488200114119391,-5.268636542091171
0,plate_layout_10-10_04.npy,bowl-nl,0.11,-0.03713180393476767,-3.2240552903562185,-0.2191118521095179,-2.642618389073644,0.06250545304631516,-3.3754782042200895,0.29218610380700627,-4.900673433785479
0,plate_layout_10-10_21.npy,bowl-nl,0.11,0.04380366630407373,-3.501081427536361,-0.05644714152299679,-3.1263303336950625,0.13243226358691118,-3.9509246952242005,0.43477583475322945,-5.9254501913936855
0,plate_layout_10-10_14.npy,bowl-nl,0.11,-0.03143363820022804,-3.3001044034383162,0.09992064089561226,-3.7948883231356496,0.2443137604507889,-4.62995288474935,0.19168359323128148,-4.199009296621381
0,plate_layout_10-10_13.npy,bowl-nl,0.11,-0.09969705394699746,-3.0847662144626127,0.05708641851568619,-3.750933717590791,0.19791370981403056,-4.395000488660625,0.18768689917641412,-4.322161323515637
0,plate_layout_10-10_08.npy,bowl-nl,0.11,-0.04306336278416989,-3.3019380403403336,0.0978270796697922,-3.815017257039865,0.1292318021872525,-3.8652581879920214,0.358587291484739,-5.882724215319782
0,plate_layout_10-10_29.npy,bowl-nl,0.11,-0.08484810703557777,-3.0907185302696334,0.13853649345442853,-4.09495507199046,0.02702578458373428,-3.4953203890088607,0.5342712635115969,-7.589077965561936
0,plate_layout_10-10_32.npy,bowl-nl,0.11,-0.021379764646884736,-3.3287785552750235,-0.10502863139822227,-2.9830637873375356,-0.050233313846169914,-3.3101725543267038,0.23610934668546313,-4.546469788673182
0,plate_layout_10-10_22.npy,bowl-nl,0.11,0.0077653961116970205,-3.411049842567723,-0.08330323840227094,-3.147962074447493,-0.23369492003152326,-2.784127462579202,0.28411477436438404,-4.804501642836282
0,plate_layout_10-10_16.npy,bowl-nl,0.11,-0.0814192959550073,-3.1679085864903795,-0.1431639825735731,-2.9256204298665196,0.019217192973353336,-3.328824902626715,0.21910756314034663,-4.534069091330458
0,plate_layout_10-10_23.npy,bowl-nl,0.11,0.006072611758839552,-3.415529840411845,0.014641261530253469,-3.598520739085788,0.046066643505627725,-3.509725335057161,0.2574746877431441,-4.744926898952213
0,plate_layout_10-10_10.npy,bowl-nl,0.11,-0.029475298596773447,-3.313163141131789,0.09871395152645546,-3.5402135829258383,0.08559004115510094,-3.765196838840434,0.24265937588808584,-4.592657131618515
0,plate_layout_10-10_01.npy,bowl-nl,0.11,-0.00828095540538798,-3.3411809011031703,0.11471072974428786,-3.8921785480610747,0.36947785412044165,-5.669021262401524,0.24852166884653315,-4.414027500645892
