batch,plaid_plate,error_type,error,Zfactor_expected,SSMD_expected,Zfactor_plaid,SSMD_plaid,Zfactor_rand,SSMD_rand,Zfactor_border,SSMD_border
0,plate_layout_10-10_02.npy,bowl-nl,0.03,0.5482778810323412,-8.558732490845387,0.49872380024662155,-7.642666721956502,0.6011595666861336,-8.894739325298707,0.713428345680083,-14.801282310764392
0,plate_layout_10-10_03.npy,bowl-nl,0.03,0.5892305142924537,-9.193165702530374,0.5977835111339744,-9.318381023441901,0.618701992299713,-10.365322681873685,0.730069658557926,-14.393582353253327
0,plate_layout_10-10_06.npy,bowl-nl,0.03,0.5448647085512618,-8.34676062838373,0.6388274949728772,-10.658327552314503,0.3872856289078632,-5.840757836773743,0.7052848503588751,-13.743149868943544
0,plate_layout_10-10_09.npy,bowl-nl,0.03,0.5371791847853256,-8.281130500124414,0.660834047717703,-10.781155879388809,0.6484193676661592,-11.022990451208889,0.6288932423916712,-11.148157115533008
0,plate_layout_10-10_11.npy,bowl-nl,0.03,0.5492458351415724,-8.384072566522422,0.6866737956760651,-11.82566903586072,0.6564676951995686,-11.074137734701194,0.7677690178010813,-16.895840183479528
0,plate_layout_10-10_15.npy,bowl-nl,0.03,0.546786040743354,-8.292489506434668,0.4924962185599485,-7.114797488059621,0.6265330593073959,-10.085503598369112,0.7089811735771645,-14.036136420390347
0,plate_layout_10-10_19.npy,bowl-nl,0.03,0.5763185978778078,-9.067188773050846,0.6442492500027422,-11.323514365132153,0.581104618183904,-9.15123480380544,0.6891196815578502,-12.196245261482163
0,plate_layout_10-10_20.npy,bowl-nl,0.03,0.5426512145847899,-8.194676604669429,0.5802051945133889,-8.814098127661296,0.4874671274348178,-7.189152523447556,0.6926713398681287,-13.135733040194147
0,plate_layout_10-10_26.npy,bowl-nl,0.03,0.5461302777885678,-8.361640019337925,0.4880914154994227,-7.350349530780519,0.6105634350283002,-10.271896841999785,0.7652943302373325,-17.147760706252104
0,plate_layout_10-10_27.npy,bowl-nl,0.03,0.5607317030126155,-8.666491791152483,0.6316331591252069,-9.749297249312274,0.4295220110396414,-6.573487035351599,0.6477929932333291,-10.742812637234174
0,plate_layout_10-10_28.npy,bowl-nl,0.03,0.5665566861507529,-8.686442809260525,0.6126061452121228,-9.790935973648438,0.6435398959497634,-10.737056591203459,0.7148463034549151,-14.562199573210117
0,plate_layout_10-10_30.npy,bowl-nl,0.03,0.5400498505455575,-8.254926250791302,0.6192278941316937,-10.070298581789137,0.4778536704334527,-7.125050783662215,0.7714778470780437,-17.90768109253967
0,plate_layout_10-10_34.npy,bowl-nl,0.03,0.5689638922899521,-8.889220694666886,0.6174110465410321,-9.327559241736768,0.5206610749758498,-7.645052061931788,0.726012258951899,-15.447637273123377
0,plate_layout_10-10_35.npy,bowl-nl,0.03,0.5690389635045912,-8.75743901317827,0.6434390125863148,-10.503172261917603,0.5191442756877502,-7.96142626145942,0.6559125870827085,-11.250962675988307
0,plate_layout_10-10_37.npy,bowl-nl,0.03,0.5549863571084178,-8.575717070619486,0.5535191678504087,-8.100987359402705,0.6029241593952142,-9.596421877924987,0.7550726615783661,-17.109772684453972
0,plate_layout_10-10_38.npy,bowl-nl,0.03,0.5592739813653969,-8.665331877330729,0.6599228182528383,-10.97277607981872,0.6063450270082084,-10.174832800653636,0.7028377779262616,-13.785808306676955
0,plate_layout_10-10_39.npy,bowl-nl,0.03,0.5774486742548199,-8.960685720426593,0.6127547603588451,-9.825341564923283,0.5873187216526607,-9.373902812607334,0.5654621073598903,-9.219039027460603
0,plate_layout_10-10_25.npy,bowl-nl,0.03,0.5805574614165385,-9.00746539852538,0.6872155769448922,-12.55853676941701,0.5936788085191446,-9.60005841370918,0.7098395844888179,-13.245331849406917
0,plate_layout_10-10_17.npy,bowl-nl,0.03,0.5624355525928526,-8.690531622192745,0.6828880586894059,-12.347487517207794,0.6760661011948674,-12.60633778016678,0.7029742190892285,-13.053053098111008
0,plate_layout_10-10_33.npy,bowl-nl,0.03,0.5678548124380822,-8.787764726216867,0.5953766599278298,-9.37384617935661,0.5717775597606749,-9.105587186364621,0.7010043561594915,-14.040883129738212
0,plate_layout_10-10_05.npy,bowl-nl,0.03,0.553254256324901,-8.444507299485213,0.6096868714447139,-9.337157894075753,0.685736888186586,-12.53918331061833,0.630216990464516,-10.13155672319163
0,plate_layout_10-10_31.npy,bowl-nl,0.03,0.5784273162368593,-9.027173147556908,0.5227660593976157,-7.747905501276264,0.6958902321316479,-12.24016280545372,0.7792415105388781,-18.338696782805403
0,plate_layout_10-10_18.npy,bowl-nl,0.03,0.5578659656631793,-8.644977481136147,0.5004194024248427,-7.796361012774996,0.6047272147754779,-10.351664515886199,0.6695812302224903,-12.309982488274084
0,plate_layout_10-10_04.npy,bowl-nl,0.03,0.5470070272737209,-8.182142231945983,0.428712467920485,-6.160164325233814,0.472759069161089,-7.171620431638088,0.6783900067479355,-12.19312183760834
0,plate_layout_10-10_21.npy,bowl-nl,0.03,0.5602966579494196,-8.598397149882754,0.48549466585421286,-7.512390250142863,0.610626828088207,-9.825206574223836,0.6638864222202623,-11.335557890199373
0,plate_layout_10-10_14.npy,bowl-nl,0.03,0.5477389653664324,-8.419365649635306,0.5699170516313914,-9.267729686790691,0.6805804285349013,-12.047223148281073,0.6894495630514951,-12.597094227444122
0,plate_layout_10-10_13.npy,bowl-nl,0.03,0.5702647659424984,-8.968471791748224,0.5545672868591623,-9.108026012079064,0.6509735289877114,-10.311951491725948,0.6634402316386986,-12.349444043070925
0,plate_layout_10-10_08.npy,bowl-nl,0.03,0.5453477664037617,-8.442135324222342,0.5933123463776551,-9.63148505506635,0.6062993470334124,-9.832940738183392,0.6061778233616377,-9.922673637046302
0,plate_layout_10-10_29.npy,bowl-nl,0.03,0.5335295942479792,-8.021873490644174,0.62164773350239,-9.512367507730541,0.5833526134528093,-9.161842494948187,0.6929899009588862,-13.490541184790612
0,plate_layout_10-10_32.npy,bowl-nl,0.03,0.5765746901066244,-8.835557767635631,0.5828214213377283,-8.82695871053581,0.5609903716560868,-7.839478915996441,0.610179736345426,-9.84811906456228
0,plate_layout_10-10_22.npy,bowl-nl,0.03,0.5455315900543185,-8.417297129246867,0.5529575341318989,-8.654687224349074,0.43534179048982247,-6.568150016341994,0.6858718511285994,-13.182177094764967
0,plate_layout_10-10_16.npy,bowl-nl,0.03,0.516328218279432,-7.831184641913546,0.5643711474979803,-8.597778292158052,0.49877287020522343,-7.816094924352188,0.5769364389091413,-9.828919146335842
0,plate_layout_10-10_23.npy,bowl-nl,0.03,0.5774451467983379,-9.156798864798825,0.5979487904706757,-9.893930827020853,0.6386010360566969,-10.901840560208482,0.6736193454333876,-11.056701207694667
0,plate_layout_10-10_10.npy,bowl-nl,0.03,0.5748186286120176,-8.99909958958996,0.6115415156418789,-9.427593307135675,0.5129470747020312,-8.320180577836927,0.7165997584449868,-13.751667330424654
0,plate_layout_10-10_01.npy,bowl-nl,0.03,0.5473333265299929,-8.31892082985066,0.6497251856622921,-11.068091290346187,0.5640605850107712,-8.818162179446434,0.6370383105292283,-10.283540807373418
0,plate_layout_10-10_24.npy,bowl-nl,0.03,0.5576629626650158,-8.50472967509116,0.6003871338789348,-9.8977670322298,0.5015941128210192,-7.729271919291432,0.6952025045278409,-12.807923176382621
0,plate_layout_10-10_36.npy,bowl-nl,0.03,0.5331885783677276,-8.087813256791568,0.5913356846245835,-9.070774720545057,0.4039142301544053,-5.571565682963144,0.6894567952179502,-12.58231250719204
0,plate_layout_10-10_12.npy,bowl-nl,0.03,0.5658454039219838,-8.619251213135483,0.6560900239005318,-11.07776233344677,0.4575107176208706,-6.609104883104536,0.6734540825050213,-11.699103950857552
