layout,error_type,error,lost_rows,neg_control_mean,pos_control_mean,neg_stdev,pos_stdev,Zfactor_expected,SSMD_expected,Zfactor_raw,SSMD_raw,Zfactor_norm,SSMD_norm
PLAID,bowl-nl,0.03,0,101.07482136155484,36.343163155261315,4.353285292351022,5.849800554677981,0.5271362052314763,-8.877246082511073,0.32823103570917866,-6.204345054742772,0.31297571779272515,-5.913274534093857
PLAID,bowl-nl,0.03,1,100.23300576771184,34.62545556014369,4.146679387021847,5.054979690172994,0.579240847368202,-10.034531287793273,-1.1970542693218347,-1.6830978092682298,0.5628956359464153,-9.420067060621195
PLAID,bowl-nl,0.03,2,100.46623682734024,34.016958247454106,4.072876968043417,5.955429528542963,0.5472498703866187,-9.20994621619354,-1.124859171659725,-1.806301626605749,0.44096359175429567,-7.2096872642281875
PLAID,bowl-nl,0.03,0,99.91448798953786,34.82413073490304,4.298430690927464,5.810217668245402,0.5340946592306619,-9.00606944272635,0.12903791964058509,-4.860523173111496,0.48763802948741186,-8.280426919325485
PLAID,bowl-nl,0.03,1,98.9683087893881,36.042563177395735,3.9064736717461406,4.701284658737451,0.5896230590467666,-10.294606331039159,-1.1735934756456698,-1.749960500812986,0.48102355929083407,-7.989413373980178
PLAID,bowl-nl,0.03,2,100.63092757255939,33.72010410232231,3.795861410970875,6.626523141728506,0.532704097237628,-8.761731745617427,-1.303636709404631,-1.7413780125918619,0.3468790932066407,-5.988953092758068
PLAID,bowl-nl,0.03,0,99.89026469428147,35.991646284780096,3.3002231843741336,3.96131925058348,0.6590751436085261,-12.393249646336532,0.2580041685938381,-5.633249760253749,0.6366887212419858,-11.43141571961434
PLAID,bowl-nl,0.03,1,100.81334261192623,34.971941862637365,5.126503535757858,6.106597179052696,0.48817458679604964,-8.257861626953357,0.06285652119801188,-4.504378167105576,0.42482659650316923,-7.344697551154114
PLAID,bowl-nl,0.03,2,99.70113791505557,33.4459808345211,3.05851190010828,7.31543701343424,0.5302728404552972,-8.355983330639244,-1.2119622876694516,-1.7980561266546136,0.39033651658847934,-6.845395663641803
PLAID,bowl-nl,0.03,0,102.10012117697792,35.69155006041076,4.831356322102846,4.961849084018371,0.5575930075834108,-9.589052992921289,0.19640206172549002,-4.905621272375301,0.43071746413987677,-7.379152735989825
PLAID,bowl-nl,0.03,1,100.9479221502763,35.99569006852071,4.069999338819828,5.754552508979898,0.5462256707929516,-9.215190030486974,-1.3908086675547624,-1.6054140993586061,0.4767551558369212,-8.09928647101154
PLAID,bowl-nl,0.03,2,100.45957028985922,34.814240667289795,3.8064326141419853,3.8240665406527206,0.6512852080109927,-12.166473735705711,-1.2605183813382763,-1.7596512478843485,0.5067098112716457,-8.220826339923958
PLAID,bowl-nl,0.03,0,98.34627445890695,37.87036768154075,3.7596156289161824,7.367665015846767,0.4480141975021632,-7.311386603930083,0.3071834541150753,-6.044266718406819,0.2951911715358806,-5.838275452744131
PLAID,bowl-nl,0.03,1,98.69073947496646,39.84201735488409,5.2463752101199725,4.178377743911993,0.5195433674090403,-8.774278445814737,-1.2880684467275523,-1.5397147082169556,0.3822163180094311,-6.741780954392198
PLAID,bowl-nl,0.03,2,97.40273078003067,34.43816758453295,5.664785968373645,4.113765086447563,0.5340926439308441,-8.993757176999011,-2.1092751433344525,-1.0840667595058355,0.44531503747820067,-6.568359813997491
PLAID,bowl-nl,0.03,0,100.7390496783863,34.16586256094358,6.896951092323576,5.120250575667041,0.458466590455213,-7.750248029166083,0.15685982615291105,-4.619258509255122,0.11991978786061841,-4.574018192088945
PLAID,bowl-nl,0.03,1,100.30694400412646,36.88801289005665,3.963917601520237,6.131442427571199,0.5224441731318429,-8.686120784708715,-1.182930205262695,-1.775454159808507,0.4180979848860653,-6.992791347504623
PLAID,bowl-nl,0.03,2,100.63549870748247,36.09686243104013,4.061552962280016,6.368993517746346,0.5151487349988979,-8.543833841120628,-2.1469520489483775,-1.1791991818927214,0.5523715889136419,-8.775568491737872
PLAID,bowl-nl,0.03,0,99.69924146850995,34.88047837875197,6.659856904486474,4.6262124596151795,0.4776480377229707,-7.993455823790111,0.30389616800793007,-5.896678043114748,0.4344412978236485,-7.499168436835632
PLAID,bowl-nl,0.03,1,99.30962754321466,33.91821820796973,5.107538428416343,8.44648746406958,0.3781740125986005,-6.624820643991157,-0.16886626236784785,-3.627293281016932,0.40279261688526213,-7.1035451664488685
PLAID,bowl-nl,0.03,2,98.80760531161778,36.97241791673152,5.95632662245512,4.789142587361481,0.4786721123106722,-8.090554224198245,-1.4932216393794424,-1.6336932332593008,0.4760682683278642,-7.834408020884508
PLAID,bowl-nl,0.03,0,96.51334076936922,36.58005497378248,5.42590345709246,5.596586236444391,0.448262036001278,-7.688671791549125,0.3244317299049435,-6.110947270375038,0.36013118265889454,-6.465330457255034
PLAID,bowl-nl,0.03,1,103.14023603412534,33.86758657525589,3.2556394504778092,5.329076640100804,0.6282205390884127,-11.0927509049106,0.12069776232542795,-4.790772459628662,0.5422345584008712,-9.221323638009759
PLAID,bowl-nl,0.03,2,101.01772970625711,33.645649338547145,4.14171978413958,4.954581147791632,0.5949523504862314,-10.432850619210459,-0.022698985089587786,-4.129360925352795,0.5059837560385745,-8.572657427917243
PLAID,bowl-nl,0.03,0,100.54355747230416,37.75230504443603,5.353686122996513,4.513358438132584,0.5285787026243538,-8.967218441071926,0.11783894525920235,-4.457620338721925,0.3171495362470612,-6.202061144702571
PLAID,bowl-nl,0.03,1,100.64592447303556,36.409520468879464,4.901655190864125,3.7964857698464614,0.5937751608816171,-10.360773958278061,-0.9708959631337915,-1.686378329011975,0.3807383275997458,-6.6390606551809945
PLAID,bowl-nl,0.03,2,101.1167991647383,37.66763089041545,3.9386175588608276,5.399606952930147,0.5584705946931988,-9.4934797079546,-2.4900305324850738,-1.0768059542187893,0.44019875380998075,-7.342514535522928
PLAID,bowl-nl,0.03,0,99.33364139510029,33.606786974838926,3.2586469818626473,7.026460485871284,0.530552273110302,-8.486012770982539,0.19235291017678646,-5.097562990891326,0.3794385879810731,-6.574711884160375
PLAID,bowl-nl,0.03,1,101.40145650413926,34.630261427466245,2.770839145317799,4.535584353192964,0.671725652500865,-12.562817000528764,-0.8534280072286202,-1.8220345262854147,0.5483785564697297,-9.203531502019915
PLAID,bowl-nl,0.03,2,99.50290036261156,36.99876611189419,3.8382215211489963,5.104114168285672,0.5707962778798731,-9.787329953658022,-2.208149547956303,-1.0574338524061295,0.4977222994106445,-7.905297570469811
PLAID,bowl-nl,0.03,0,98.76644406575623,36.58402863017274,4.208093038520716,4.642009761548707,0.5730254572096436,-9.924597368110291,0.32919129234497,-6.212290164249489,0.49909942599423884,-8.119932868468482
PLAID,bowl-nl,0.03,1,98.73907835707034,33.752855351660564,3.2124776258075305,5.20367742525995,0.611479726232118,-10.626629350862643,-1.1492527890604451,-1.8108848512784133,0.6814208065360157,-12.418393591296416
PLAID,bowl-nl,0.03,2,101.16653337369127,36.98235058708779,5.588307892128567,4.338005387976299,0.5360392771639362,-9.072707856085525,-2.1460969967084127,-1.2162133060491802,0.41354975354705525,-7.017264293404582
PLAID,bowl-nl,0.03,0,101.40605452753758,35.02884282128514,3.7232568577460095,5.233220685568033,0.5952009441304817,-10.335013007093426,0.4092586713211649,-7.122356847447127,0.5713276260050097,-9.848180924316152
PLAID,bowl-nl,0.03,1,97.37367649185146,31.103990727783593,4.1185418897859725,3.4343597682879254,0.6580834100392327,-12.35780973090889,-1.093400605461345,-1.8165376744773107,0.6269223341217867,-11.15833816758704
PLAID,bowl-nl,0.03,2,97.69413845529543,32.53611615442492,4.947102129069223,4.981497046471641,0.5428682996379918,-9.280947320668272,-1.294746631794622,-1.7590403742709122,0.4782625715623142,-7.831975569227545
PLAID,bowl-nl,0.03,0,99.32081882901893,32.810962215491244,6.331880636089234,3.809660105107088,0.5425546862868926,-9.000464936789236,0.11178598208240809,-4.597823402421583,0.3664320698431405,-6.651252714227593
PLAID,bowl-nl,0.03,1,101.88182440192023,37.67994942831401,4.164195548577142,5.505327465506797,0.5481663260741618,-9.30079580105525,0.02117107937501772,-4.318298212906817,0.31945258087620065,-5.973984133083396
PLAID,bowl-nl,0.03,2,100.6249624378105,36.153071370791864,3.248917600259518,5.189933484525355,0.6073241712727486,-10.529496870510746,-1.177103055982721,-1.8338025375783578,0.496239441322919,-8.344168040139031
PLAID,bowl-nl,0.03,0,99.27818781032137,33.004430642208945,6.500314734643956,3.5113162815013736,0.5468056387349765,-8.970386715497806,0.2370287196772186,-5.281990696249954,0.3029602521184177,-6.077066934698511
PLAID,bowl-nl,0.03,1,99.98950711135015,36.8967174329188,6.0771875277346465,6.432804436095603,0.40516220501943356,-7.1295529282481285,-1.4774209274216483,-1.60738673533534,0.02882420544154629,-4.2206456384829885
PLAID,bowl-nl,0.03,2,99.43477525851964,32.137153409924295,2.837599715956092,6.095577477644817,0.6017759492141386,-10.009027740612161,-2.2416151829860174,-1.1542970630648781,0.2412557110153064,-5.421902380881262
PLAID,bowl-nl,0.03,0,101.30735965833047,36.6557611085447,2.3560666445699856,5.731783921222083,0.6247029889184912,-10.432509588816043,0.1570933706659864,-4.658591792191586,0.31246790704752125,-5.958509549636592
PLAID,bowl-nl,0.03,1,99.93693769196184,38.66303028646982,4.549367165918628,3.55449890182457,0.6032308166289633,-10.613291065885571,-1.629754232675464,-1.5081496653135515,0.4004960987427679,-6.545343890122615
PLAID,bowl-nl,0.03,2,100.4931037782127,33.551778837308156,5.824700682233669,4.438848548155661,0.5400352813699189,-9.14088662412815,-2.2736068708745227,-1.1750590232335825,0.572318965630813,-9.532752561660704
PLAID,bowl-nl,0.03,0,99.09515682741474,34.92873157219125,2.8382275301384245,7.040660599264133,0.5381281679581318,-8.452729290067133,0.10109890335849736,-4.577147121275873,0.29941553479314964,-5.832057212384027
PLAID,bowl-nl,0.03,1,101.14008310172517,37.48508770005085,3.8723825732361115,7.503180009203966,0.46388044595754385,-7.538915443330839,-1.3246260476754164,-1.6894856484822534,0.2669616709936512,-5.490591329381795
PLAID,bowl-nl,0.03,2,100.43317248089083,34.997472650163154,5.96378699403167,4.903328889721188,0.50178040831544,-8.475345561094949,-1.2661478106702,-1.7781087372962991,0.37868731283796975,-6.782052500886282
PLAID,bowl-nl,0.03,0,98.12769482701275,37.5433919697639,4.73119189255605,4.768288228918467,0.5296068615071348,-9.019281938304589,0.24733129260826647,-5.620306774786843,0.5427187560859772,-9.1609590099301
PLAID,bowl-nl,0.03,1,100.88415521053825,34.259896713737305,5.847212396969333,3.839701052053773,0.5638114254064875,-9.52424575810804,-1.080335694524397,-1.8441652377269673,0.5139153696864802,-8.544102958740382
PLAID,bowl-nl,0.03,2,101.71066635864992,38.81385638663917,5.07944337590019,6.359807063770126,0.4543800975871043,-7.72756365249797,-2.2029677637281204,-1.1995439484885602,0.5807165866821278,-10.118120803731948
PLAID,bowl-nl,0.03,0,98.48670381702155,34.70339519470131,4.421128319092966,4.91993156008756,0.5606502666163795,-9.642898186189132,0.3140954723079291,-5.919684003213093,0.41492030323145956,-7.230562103770502
PLAID,bowl-nl,0.03,1,99.03305948628386,37.46127343561586,5.3034804478491955,5.511061930544392,0.4730764004720832,-8.050236007797285,-1.2323879529015151,-1.5414099153445175,0.4096269534424677,-7.079287572096324
PLAID,bowl-nl,0.03,2,100.17047413013283,35.585021575065284,4.318214271740395,6.24975830932171,0.5091167362161846,-8.502027691218487,-1.2841887864082113,-1.6762886240997719,0.22899859965690406,-5.001182054789225
PLAID,bowl-nl,0.03,0,98.15757534397207,36.52150341902287,4.506466786610053,4.642393620197545,0.5546993771140549,-9.526536212511225,0.4128051922004893,-7.224246899318885,0.5320786929419687,-9.020900903102703
