layout,error_type,error,lost_rows,neg_control_mean,pos_control_mean,neg_stdev,pos_stdev,Zfactor_expected,SSMD_expected,Zfactor_raw,SSMD_raw,Zfactor_norm,SSMD_norm
PLAID,bowl-nl,0.05,1,100.58623191510289,38.97017731807372,5.4138897288792815,4.190326982386528,0.5323840462971376,-9.0001727783768,-1.610035291592498,-1.4677528752377815,-0.4261362507531632,-2.6240370950672767
PLAID,bowl-nl,0.05,2,101.19050150480103,36.18344551917791,3.286971032642708,2.346981999505685,0.7399996224996995,-16.09534147627924,-2.378655491648501,-1.135862768174613,0.4069472972124286,-7.132403167869502
PLAID,bowl-nl,0.05,0,101.18848532094972,35.77639665324785,4.204134403794236,4.531188388890458,0.599371172640851,-10.582538969154369,0.10050472046065217,-4.47503350734764,0.29043559488284665,-5.951925226814034
PLAID,bowl-nl,0.05,1,100.43449431492712,35.29141384764641,4.489797158903621,4.692961427590136,0.5771112516959052,-10.030067504344396,-0.22699336634248124,-3.3873008177387516,0.20312743476873252,-5.226586792943461
PLAID,bowl-nl,0.05,2,101.29879479150893,36.78795952132324,4.956309209927324,4.583220166949117,0.5563754831142965,-9.556279065736224,-1.2054936893352477,-1.718332229926769,0.294139649895129,-6.01044231386295
PLAID,bowl-nl,0.05,0,99.42021488965987,37.699263214466875,5.1002890639791705,5.297809139963681,0.4945914836830647,-8.392963909511131,-0.1544310534030937,-3.585358877631847,0.33406070255489695,-6.042833572638847
PLAID,bowl-nl,0.05,1,98.37656080797625,37.07281406355584,3.709765943085608,5.544275917000796,0.5471381921238607,-9.189679866612764,-1.4133619914018674,-1.6073782940914063,0.19685556285851935,-5.272771973353441
PLAID,bowl-nl,0.05,2,97.15030757704957,35.29910579768165,3.3023106593225084,6.020204151828977,0.54782536751317,-9.007742884953352,-2.1981632904822184,-1.2063034513661557,0.4475398426989897,-7.4229658329000205
PLAID,bowl-nl,0.05,0,101.50746392897776,34.74098247988568,4.4397386427785515,6.20739556745704,0.521595238547034,-8.748558017355304,0.09274037140164149,-4.351133620316069,0.2572095009869585,-5.7087542126318676
PLAID,bowl-nl,0.05,1,101.47796372982761,34.98320685571766,4.147616624831281,6.117616425851484,0.53687026466836,-8.996631522605462,-1.113764791218204,-1.8252778006329402,0.2909440654358769,-5.976639367284245
PLAID,bowl-nl,0.05,2,98.68660440964571,34.56414988153918,2.4545552846596186,5.424176122205459,0.6313897464696259,-10.770188033219142,-2.0597703010574504,-1.1954039919030357,0.3414943952691012,-6.353253407172811
PLAID,bowl-nl,0.05,0,98.99949358322975,32.0065571905513,3.891259667905589,5.377936241188263,0.5849176163246875,-10.09221657560926,0.06509366181548526,-4.002389753006863,0.25232830372184223,-5.666826668227043
PLAID,bowl-nl,0.05,1,100.47636379948885,35.37723693925299,3.992010967873691,7.543322226399295,0.46841069532136603,-7.627752089503608,-1.4270042027384777,-1.5174682334541498,0.0035754020332960934,-4.017943519241198
PLAID,bowl-nl,0.05,2,99.91251930320117,32.95247737111304,3.2362485861636388,6.1026111608568,0.5815925672586025,-9.69365343339011,-1.3521337363216546,-1.6405588408865062,0.08491914330949402,-4.58787640617417
PLAID,bowl-nl,0.05,0,98.94330080761594,35.54600983629152,5.602522585026262,5.041477413772556,0.4963191722050112,-8.41159510089615,-0.005662546561468362,-3.798813744293897,0.22982305482372412,-5.4955156437924595
PLAID,bowl-nl,0.05,1,97.48548042942602,32.692812613240314,4.1930341814716225,4.6149101862049005,0.5921786524056556,-10.391271710094067,-1.3406265521583065,-1.6636107661790205,0.23601944894045612,-5.450910504499616
PLAID,bowl-nl,0.05,2,102.1981466388373,33.92624783539572,5.754145013850114,5.9037326251007745,0.48773018577462435,-8.281361393265124,-2.2546927435656565,-1.1838631190806204,0.3196432051505689,-6.2012948165216155
PLAID,bowl-nl,0.05,0,101.18511447228835,36.52332524335291,5.2353927741143735,4.5434792413284715,0.5463067694823279,-9.328021493867464,0.18359170601018016,-4.988854830732014,0.45265255766065704,-7.682961034418542
PLAID,bowl-nl,0.05,1,101.27203860462637,36.20580686276969,6.607553462623836,5.503575241225258,0.44159381696336575,-7.566398313594746,-0.07162500625974477,-3.9523306311782336,0.3994668275846053,-6.854704689142743
PLAID,bowl-nl,0.05,2,102.48932184338362,33.966090096697506,5.55310158519058,3.817515501488289,0.5897471478876047,-10.168581087412619,-1.1442563995725665,-1.8207066358162827,0.2665985564797698,-5.695782471479845
PLAID,bowl-nl,0.05,0,97.81748790971724,36.0761737854121,3.9408852747367322,6.126514132086544,0.5108267673139726,-8.475645794582128,0.08762441997641124,-4.306510817173091,0.18293823710594825,-5.174028358518256
PLAID,bowl-nl,0.05,1,98.31172813676707,37.23262833213008,5.104629303654094,5.4062113429576835,0.4837428508165169,-8.214695674640213,-1.3427165170675934,-1.538566279992916,0.1716112503278483,-5.055355649959635
